Index,date,organisation_code,regional_name,organisation_name,ae_attendances_type_1,ae_attendances_type_2,ae_attendances_other_ae_department,ae_attendances_booked_appointments_type_1,ae_attendances_booked_appointments_type_2,ae_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4_to_12hrs_from_dta_to_admission,patients_who_have_waited_12_plus_hours_from_dta_to_admission,emergency_admissions_via_ae_type_1,emergency_admissions_via_ae_type_2,emergency_admissions_via_ae_other_ae_department,other_emergency_admissions
2173,01/03/2025,RJ7,London,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9283,0,3515,558,0,0,2117,0,0,68,0,0,401,780,2738,0,0,793
2174,01/04/2024,RYJ,London,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11395,3944,6932,0,0,387,4969,33,392,0,0,0,669,152,4019,0,0,1112
2175,01/03/2025,RQM,London,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20043,0,6486,626,0,0,5353,0,102,0,0,0,933,55,2869,0,0,307
2176,01/04/2024,RF4,London,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12585,2426,13415,0,0,0,5543,378,292,0,0,0,721,657,7837,0,0,475
2177,01/03/2025,RYJ,London,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12089,3928,7269,0,0,437,5333,45,349,0,0,0,650,387,3707,1,0,1110
2178,01/03/2025,RJ2,London,LEWISHAM AND GREENWICH NHS TRUST,15526,0,10605,0,0,0,8134,0,817,0,0,0,1318,854,5027,0,0,1262
2179,01/03/2025,RKE,London,WHITTINGTON HEALTH NHS TRUST,9282,0,0,0,0,0,2600,0,0,0,0,0,268,71,1364,0,0,39
2180,01/04/2024,RWG,East of England,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8081,0,7466,0,0,771,3123,0,329,0,0,2,841,1,3826,0,0,526
2181,01/08/2024,RGP,East of England,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7757,0,1390,0,0,0,3175,0,0,0,0,0,622,269,1697,0,0,364
2182,01/09/2024,RGN,East of England,NORTH WEST ANGLIA NHS FOUNDATION TRUST,13806,0,4577,255,0,473,5236,0,222,84,0,13,509,732,3535,0,34,1405
2183,01/04/2024,RWH,East of England,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8880,0,6559,12,0,420,4928,0,54,7,0,4,175,22,3219,0,67,255
2184,01/12/2024,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13344,0,15606,990,0,695,7644,0,371,0,0,0,1239,851,6620,0,468,1054
2185,01/09/2024,RQW,East of England,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8169,0,1781,0,0,457,3891,0,0,0,0,0,466,102,2095,0,0,368
2186,01/08/2024,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7730,0,4619,535,0,173,2694,0,50,169,0,0,384,0,2146,0,0,406
2187,01/09/2024,RGR,East of England,WEST SUFFOLK NHS FOUNDATION TRUST,7550,0,635,69,0,0,2669,0,0,0,0,0,460,430,1848,0,0,382
2188,01/12/2024,RGP,East of England,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7082,0,1467,0,0,0,3242,0,0,0,0,0,532,428,1651,0,0,424
2189,01/12/2024,RGN,East of England,NORTH WEST ANGLIA NHS FOUNDATION TRUST,15552,0,4302,340,0,529,7545,0,288,108,0,32,591,710,3779,0,30,1702
2190,01/09/2024,RCX,East of England,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6549,0,1163,0,0,0,2687,0,0,0,0,0,264,87,2094,0,0,225
2191,01/12/2024,RQW,East of England,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8022,0,2229,0,0,788,4949,0,0,0,0,0,584,289,1671,0,0,221
2192,01/08/2024,RC9,East of England,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15388,0,6452,0,0,959,5874,0,0,0,0,0,82,3,4343,0,0,2235
2193,01/12/2024,RGT,East of England,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10649,0,5400,309,0,325,5205,0,84,96,0,4,605,606,2930,0,26,441
2194,01/08/2024,Y02428,East of England,PUTNOE WALK IN CENTRE,0,0,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,01/08/2024,RY4,East of England,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1042,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
2196,01/08/2024,RAJ,East of England,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28003,0,5633,7,0,0,8638,0,110,1,0,0,2818,12,8820,0,217,1156
2197,01/08/2024,RCX,East of England,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6630,0,1196,0,0,0,2298,0,0,0,0,0,207,63,1959,0,0,244
2198,01/09/2024,RC9,East of England,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15695,0,7173,0,0,792,5895,0,0,0,0,0,80,6,4430,0,0,2162
2199,01/04/2024,DT301,East of England,HERTS URGENT CARE (ASCOTS LANE),0,0,2273,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
2200,01/09/2024,RWH,East of England,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8558,0,7319,0,0,0,4139,0,69,0,0,0,189,16,3375,0,86,288
2201,01/04/2024,RQW,East of England,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7323,0,1962,0,0,766,3558,0,0,0,0,0,583,202,2161,0,0,433
2202,01/09/2024,RAJ,East of England,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29860,0,5542,5,0,1,9787,0,208,2,0,0,3285,87,8684,0,224,1203
2203,01/04/2024,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11148,0,8817,464,0,0,3421,0,2,79,0,0,626,114,2512,0,0,1701
2204,01/09/2024,RGT,East of England,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10326,0,5689,269,0,261,5112,0,139,88,0,21,605,397,2733,0,23,470
2205,01/04/2024,Y02428,East of England,PUTNOE WALK IN CENTRE,0,0,3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,01/09/2024,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8258,0,4584,431,0,135,3361,0,59,205,0,0,582,0,1980,0,0,405
2207,01/04/2024,RGT,East of England,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9929,0,5600,760,0,538,5184,0,74,342,0,24,547,663,2722,0,38,493
2208,01/04/2024,RGR,East of England,WEST SUFFOLK NHS FOUNDATION TRUST,7275,0,702,42,0,0,2688,0,0,0,0,0,567,531,1968,0,0,593
2209,01/04/2024,RGN,East of England,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12628,0,4569,821,0,712,5703,0,579,251,0,87,449,803,3276,0,138,1452
2210,01/04/2024,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7780,0,5601,622,0,144,3264,0,159,255,0,0,737,0,2055,0,0,411
2211,01/08/2024,RWH,East of England,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8325,0,6787,0,0,0,3977,0,55,0,0,0,180,10,3300,0,99,264
2212,01/08/2024,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12009,0,8937,0,0,0,3719,0,1,0,0,0,594,69,2697,0,0,1524
2213,01/12/2024,RC9,East of England,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16743,0,9623,0,0,1186,7825,0,0,0,0,0,81,82,4855,0,0,2234
2214,01/12/2024,RCX,East of England,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",7060,0,1308,0,0,0,3458,0,0,0,0,0,352,129,2318,0,0,241
2215,01/04/2024,RAJ,East of England,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28759,0,5982,589,0,138,7935,0,157,98,0,1,2656,5,8966,0,231,1276
2216,01/12/2024,DT301,East of England,HERTS URGENT CARE (ASCOTS LANE),0,0,1884,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
2217,01/12/2024,RY4,East of England,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,899,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
2218,01/12/2024,RGR,East of England,WEST SUFFOLK NHS FOUNDATION TRUST,7916,0,785,37,0,0,3316,0,0,0,0,0,441,696,1999,0,0,324
2219,01/09/2024,Y02428,East of England,PUTNOE WALK IN CENTRE,0,0,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,01/08/2024,RGT,East of England,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10138,0,5640,283,0,337,4471,0,61,83,0,5,595,245,2740,0,34,451
2221,01/08/2024,RGN,East of England,NORTH WEST ANGLIA NHS FOUNDATION TRUST,13526,0,4324,250,0,466,4683,0,98,73,0,6,604,559,3517,0,54,1252
2222,01/09/2024,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12146,0,8179,0,0,0,4168,0,3,0,0,0,916,165,2659,0,0,1556
2223,01/08/2024,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14589,0,11577,768,0,282,6004,0,90,0,0,0,931,120,6315,0,333,891
2224,01/08/2024,RWG,East of England,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7704,0,7134,0,0,834,2355,0,117,0,0,0,557,25,3979,0,0,549
2225,01/04/2024,RY4,East of England,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,916,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
2226,01/12/2024,RAJ,East of England,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31192,0,5305,28,0,9,12755,0,283,6,0,2,3044,256,8935,0,195,1343
2227,01/04/2024,RC9,East of England,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15343,0,7895,0,0,1029,6075,0,0,0,0,0,80,22,4589,0,0,2122
2228,01/12/2024,RWG,East of England,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8756,0,7243,0,0,885,3605,0,381,0,0,0,808,21,4120,0,0,650
2229,01/12/2024,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8531,0,5846,618,0,150,4004,0,538,299,0,0,916,0,2287,0,0,504
2230,01/04/2024,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14264,0,12449,814,0,273,5880,0,172,0,0,0,1051,353,6088,0,331,985
2231,01/08/2024,DT301,East of England,HERTS URGENT CARE (ASCOTS LANE),0,0,2150,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
2232,01/09/2024,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14079,0,11878,700,0,252,7049,0,272,0,0,0,1135,367,6030,0,411,977
2233,01/04/2024,RGP,East of England,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6950,0,1392,132,0,0,2636,0,0,35,0,0,642,357,1644,0,0,405
2234,01/08/2024,RGR,East of England,WEST SUFFOLK NHS FOUNDATION TRUST,7363,0,712,63,0,0,2488,0,0,0,0,0,465,260,1950,0,0,555
2235,01/04/2024,RCX,East of England,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6228,0,1182,31,0,0,2119,0,0,7,0,0,352,142,2283,0,0,652
2236,01/12/2024,Y02428,East of England,PUTNOE WALK IN CENTRE,0,0,4070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,01/08/2024,RQW,East of England,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7939,0,1429,0,0,543,3654,0,0,0,0,0,395,85,2104,0,0,412
2238,01/10/2024,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12575,0,8499,0,0,0,4452,0,2,0,0,0,1093,306,2703,0,0,1764
2239,01/12/2024,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12479,0,8736,0,0,0,4166,0,1,0,0,0,1004,372,2611,0,0,1607
2240,01/03/2025,RGN,East of England,NORTH WEST ANGLIA NHS FOUNDATION TRUST,14928,0,4678,360,0,463,6416,0,197,96,0,14,482,889,3714,0,32,1592
2241,01/03/2025,RC9,East of England,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,17026,0,8548,0,0,1051,7473,0,0,0,0,0,0,9,4678,0,0,2325
2242,01/10/2024,RGP,East of England,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7574,0,1382,0,0,0,3200,0,0,0,0,0,637,444,1714,0,0,509
2243,01/10/2024,RGR,East of England,WEST SUFFOLK NHS FOUNDATION TRUST,7823,0,650,31,0,0,2997,0,0,0,0,0,511,512,1885,0,0,375
2244,01/03/2025,RWH,East of England,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9225,0,8769,0,0,0,4607,0,109,0,0,0,237,170,2849,0,3,228
2245,01/03/2025,RAJ,East of England,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31792,0,3961,13,0,5,11578,0,311,4,0,0,2555,627,8531,0,174,1285
2246,01/03/2025,RY4,East of England,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1223,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
2247,01/03/2025,RWG,East of England,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8729,0,7623,0,0,837,2928,0,187,0,0,0,819,28,4279,0,0,619
2248,01/03/2025,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8545,0,5344,706,0,144,3119,0,392,254,0,0,897,0,2260,0,0,446
2249,01/03/2025,RCX,East of England,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6746,0,1246,0,0,0,3185,0,0,0,0,0,285,128,1909,0,0,373
2250,01/03/2025,RGR,East of England,WEST SUFFOLK NHS FOUNDATION TRUST,8165,0,798,127,0,0,1055,0,0,0,0,0,215,69,2117,0,0,300
2251,01/03/2025,RGP,East of England,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7416,0,1608,0,0,0,3330,0,0,0,0,0,582,457,1676,0,0,504
2252,01/03/2025,RQW,East of England,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8544,0,2131,0,0,665,3474,0,0,0,0,0,401,89,1795,0,0,277
2253,01/10/2024,RCX,East of England,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6749,0,1170,0,0,0,2652,0,0,0,0,0,328,95,2041,0,0,317
2254,01/03/2025,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11802,0,14870,1315,0,693,5648,0,555,0,0,0,976,733,6306,0,386,1212
2255,01/03/2025,DT301,East of England,HERTS URGENT CARE (ASCOTS LANE),0,0,2413,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0
2256,01/03/2025,Y02428,East of England,PUTNOE WALK IN CENTRE,0,0,3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,01/10/2024,RQW,East of England,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8389,0,2053,0,0,520,4590,0,0,0,0,0,502,171,2311,0,0,398
2258,01/06/2024,RWH,East of England,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9180,0,7282,5,0,15,4559,0,267,2,0,0,141,23,3469,0,79,267
2259,01/06/2024,RWG,East of England,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8128,0,8198,0,0,822,2609,0,371,0,0,0,486,4,4027,0,0,629
2260,01/06/2024,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12047,0,8517,315,0,1,3626,0,10,54,0,0,691,112,2591,0,0,1526
2261,01/10/2024,RWG,East of England,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8674,0,7607,0,0,826,3662,0,145,0,0,0,966,27,4424,0,0,604
2262,01/06/2024,RGT,East of England,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10072,0,6096,592,0,429,4963,0,83,244,0,6,449,648,2535,0,31,432
2263,01/06/2024,RGR,East of England,WEST SUFFOLK NHS FOUNDATION TRUST,7562,0,740,38,0,0,2837,0,0,0,0,0,523,510,2044,0,0,582
2264,01/06/2024,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14872,0,12095,783,0,257,7055,0,165,0,0,0,1204,333,6198,0,362,940
2265,01/06/2024,RGN,East of England,NORTH WEST ANGLIA NHS FOUNDATION TRUST,13873,0,5048,215,0,570,5013,0,408,64,0,36,413,694,3373,0,95,1562
2266,01/10/2024,RAJ,East of England,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31183,0,5670,4,0,1,10649,0,274,3,0,0,3190,40,9034,0,228,1274
2267,01/06/2024,RC9,East of England,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16576,0,8001,0,0,975,6129,0,0,0,0,0,80,6,4767,0,0,2021
2268,01/06/2024,RAJ,East of England,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29579,0,6128,392,0,103,9148,0,156,84,0,0,3321,41,8811,0,209,1175
2269,01/03/2025,RGT,East of England,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10973,0,6235,309,0,300,4869,0,123,88,0,12,613,417,2764,0,35,436
2270,01/03/2025,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12804,0,8381,0,0,0,3867,0,0,0,0,0,914,255,2482,0,0,1599
2271,01/10/2024,DT301,East of England,HERTS URGENT CARE (ASCOTS LANE),0,0,2202,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
2272,01/05/2024,Y02428,East of England,PUTNOE WALK IN CENTRE,0,0,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,01/11/2024,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12235,0,8247,0,0,0,3991,0,1,0,0,0,981,213,2625,0,0,1658
2274,01/11/2024,RWH,East of England,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9357,0,7669,1,0,0,5297,0,286,0,0,0,179,86,3296,0,101,243
2275,01/11/2024,RGT,East of England,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10816,0,5404,245,0,322,5423,0,121,72,0,9,553,527,2741,0,32,477
2276,01/11/2024,RGP,East of England,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7287,0,1326,0,0,0,3175,0,0,0,0,0,525,339,1604,0,0,450
2277,01/11/2024,RCX,East of England,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6813,0,1200,0,0,0,2912,0,0,0,0,0,294,97,2051,0,0,300
2278,01/11/2024,RC9,East of England,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16716,0,8434,0,0,1038,6826,0,0,0,0,0,80,36,5026,0,0,2040
2279,01/11/2024,RWG,East of England,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8588,0,7456,0,0,771,3719,0,330,0,0,0,847,21,4208,0,0,565
2280,01/11/2024,RQW,East of England,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7812,0,1855,0,0,623,4639,0,0,0,0,0,556,117,1756,0,0,218
2281,01/11/2024,RAJ,East of England,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30826,0,5416,4,0,2,10484,0,360,0,0,1,2760,66,8908,0,202,1270
2282,01/11/2024,RGR,East of England,WEST SUFFOLK NHS FOUNDATION TRUST,7755,0,595,43,0,0,2998,0,0,0,0,0,464,524,1883,0,0,335
2283,01/11/2024,DT301,East of England,HERTS URGENT CARE (ASCOTS LANE),0,0,2106,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
2284,01/11/2024,Y02428,East of England,PUTNOE WALK IN CENTRE,0,0,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,01/11/2024,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8345,0,5293,589,0,159,3457,0,214,239,0,0,717,0,2069,0,0,553
2286,01/11/2024,RY4,East of England,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1002,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2287,01/06/2024,RY4,East of England,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1038,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
2288,01/05/2024,RGR,East of England,WEST SUFFOLK NHS FOUNDATION TRUST,7960,0,727,67,0,0,2827,0,0,0,0,0,554,387,2121,0,0,558
2289,01/05/2024,RWH,East of England,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9531,0,7420,7,0,271,5255,0,183,7,0,5,255,69,3333,0,83,260
2290,01/05/2024,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12332,0,9275,427,0,0,4157,0,0,93,0,0,787,117,2726,0,0,1655
2291,01/05/2024,RGT,East of England,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10313,0,6303,862,0,587,5245,0,135,373,0,26,545,641,2763,0,23,440
2292,01/10/2024,Y02428,East of England,PUTNOE WALK IN CENTRE,0,0,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,01/05/2024,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,15434,0,12919,866,0,280,6867,0,214,0,0,0,1251,483,6354,0,363,1025
2294,01/05/2024,RAJ,East of England,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31119,0,6039,540,0,159,8919,0,159,94,0,1,2929,11,9443,0,249,1307
2295,01/05/2024,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8486,0,5838,634,0,125,3526,0,268,238,0,0,495,0,2037,0,0,452
2296,01/05/2024,RY4,East of England,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1044,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
2297,01/05/2024,RQW,East of England,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8607,0,2099,0,0,830,4138,0,0,0,0,0,477,129,2166,0,0,411
2298,01/05/2024,RGP,East of England,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7644,0,1449,116,0,0,3127,0,0,39,0,0,621,412,1661,0,0,417
2299,01/05/2024,RWG,East of England,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8347,0,8188,0,0,864,3113,0,401,0,0,0,800,1,4007,0,0,560
2300,01/05/2024,RCX,East of England,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6910,0,1234,14,0,0,2168,0,0,4,0,0,319,97,2395,0,0,711
2301,01/05/2024,RC9,East of England,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16836,0,8529,0,0,1115,6466,0,0,0,0,0,82,27,4730,0,0,2314
2302,01/05/2024,DT301,East of England,HERTS URGENT CARE (ASCOTS LANE),0,0,2489,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0
2303,01/05/2024,RGN,East of England,NORTH WEST ANGLIA NHS FOUNDATION TRUST,13386,0,4879,859,0,773,5999,0,577,250,0,70,479,778,3568,0,123,1620
2304,01/12/2024,RWH,East of England,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9297,0,7603,0,0,0,5480,0,168,0,0,0,681,247,2953,0,20,227
2305,01/06/2024,RD8,East of England,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8360,0,5357,670,0,136,3726,0,209,292,0,0,662,0,2046,0,0,431
2306,01/06/2024,RQW,East of England,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8277,0,1781,0,0,687,4145,0,0,0,0,0,412,124,2132,0,0,310
2307,01/01/2025,RAJ,East of England,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28930,0,3880,46,0,25,11052,0,246,18,0,1,3247,451,8794,0,198,1398
2308,01/01/2025,RQW,East of England,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7889,0,1783,0,0,751,4506,0,0,0,0,0,553,190,1692,0,0,224
2309,01/01/2025,RGR,East of England,WEST SUFFOLK NHS FOUNDATION TRUST,7423,0,669,58,0,0,2959,0,0,0,0,0,475,707,1829,0,0,290
2310,01/01/2025,RWG,East of England,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8229,0,6655,0,0,837,3010,0,92,0,0,0,919,28,4215,0,0,601
2311,01/01/2025,DT301,East of England,HERTS URGENT CARE (ASCOTS LANE),0,0,2063,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
2312,01/01/2025,RCX,East of England,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6370,0,1131,0,0,0,2953,0,0,0,0,0,265,122,2035,0,0,313
2313,01/01/2025,Y02428,East of England,PUTNOE WALK IN CENTRE,0,0,3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,01/01/2025,RY4,East of England,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1125,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
2315,01/01/2025,RGP,East of England,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6535,0,1515,0,0,0,3057,0,0,0,0,0,606,456,1611,0,0,498
2316,01/02/2025,RWH,East of England,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8035,0,6880,0,0,0,4478,0,127,0,0,0,254,267,2493,0,5,226
2317,01/09/2024,RGP,East of England,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7222,0,1456,0,0,0,3015,0,0,0,0,0,543,293,1554,0,0,427
2318,01/02/2025,RM1,East of England,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10792,0,7401,0,0,0,3503,0,0,0,0,0,902,294,2292,0,0,1500
2319,01/02/2025,RGT,East of England,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9643,0,5233,280,0,296,4689,0,44,85,0,7,406,630,2413,0,21,432
2320,01/02/2025,RDE,East of England,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11244,0,13498,1004,0,568,6074,0,374,0,0,0,993,778,5855,0,359,1040
2321,01/02/2025,RC9,East of England,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,14688,0,8042,0,0,957,6486,0,0,0,0,0,80,8,4304,0,0,2198
2322,01/09/2024,RY4,East of England,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1181,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
2323,01/02/2025,RAJ,East of England,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26897,0,3559,23,0,7,9735,0,229,4,0,0,2597,275,7902,0,174,1290
